period_type,season_number,division,game_number,player_a_exact_name,player_b_exact_name,player_a_source_row,player_b_source_row,player_a_source_cells,player_b_source_cells,player_a_score_entry_text,player_b_score_entry_text,effective_text_color,user_entered_text_color,pairing_state,evidence_type,source_workbook,source_tab,source_tab_id,source_range,source_url,provenance
season,12,Division 1,1,BIGJA,WAREY84,4,5,I4:J4,I5:J5,Easy=; Hard=,Easy=; Hard=,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B4:Z4; B5:Z5,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B4:Z4; B5:Z5
season,12,Division 1,2,BIGJA,PRINCESS_BANKSHOT,4,7,O4:P4,O7:P7,Easy=-21; Hard=-17,Easy=-18; Hard=-8,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B4:Z4; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B4:Z4; B7:Z7
season,12,Division 1,3,BIGJA,YODA5753,4,6,U4:V4,U6:V6,Easy=-18; Hard=-8,Easy=-15; Hard=-2,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B4:Z4; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B4:Z4; B6:Z6
season,12,Division 1,2,WAREY84,YODA5753,5,6,O5:P5,O6:P6,Easy=-18; Hard=-2,Easy=-16; Hard=-7,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B5:Z5; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B5:Z5; B6:Z6
season,12,Division 1,3,WAREY84,PRINCESS_BANKSHOT,5,7,U5:V5,U7:V7,Easy=-15; Hard=-6,Easy=-13; Hard=-9,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B5:Z5; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B5:Z5; B7:Z7
season,12,Division 1,1,YODA5753,PRINCESS_BANKSHOT,6,7,I6:J6,I7:J7,Easy=-15; Hard=2,Easy=-13; Hard=-10,"{""green"":1}","{""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B6:Z6; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B6:Z6; B7:Z7
season,12,Division 2,1,TRICKYDICKY,CHIPNPUTT,11,12,I11:J11,I12:J12,Easy=-15; Hard=-6,Easy=-13; Hard=-6,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B11:Z11; B12:Z12,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B11:Z11; B12:Z12
season,12,Division 2,2,TRICKYDICKY,PRINCESS_SPICY,11,14,O11:P11,O14:P14,Easy=-17; Hard=-9,Easy=-14; Hard=-4,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B11:Z11; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B11:Z11; B14:Z14
season,12,Division 2,3,TRICKYDICKY,LAKE,11,13,U11:V11,U13:V13,Easy=-17; Hard=-12,Easy=-20; Hard=-3,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B11:Z11; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B11:Z11; B13:Z13
season,12,Division 2,2,CHIPNPUTT,LAKE,12,13,O12:P12,O13:P13,Easy=-10; Hard=-8,Easy=-17; Hard=-10,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B12:Z12; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B12:Z12; B13:Z13
season,12,Division 2,3,CHIPNPUTT,PRINCESS_SPICY,12,14,U12:V12,U14:V14,Easy=-15; Hard=-9,Easy=-14; Hard=-12,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B12:Z12; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B12:Z12; B14:Z14
season,12,Division 2,1,LAKE,PRINCESS_SPICY,13,14,I13:J13,I14:J14,Easy=-20; Hard=-16,Easy=-14; Hard=-11,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B13:Z13; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B13:Z13; B14:Z14
season,12,Division 3,1,WICKEDSHACK,MARKYB,18,19,I18:J18,I19:J19,Easy=-15; Hard=-1,Easy=-15; Hard=-2,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B18:Z18; B19:Z19,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B18:Z18; B19:Z19
season,12,Division 3,2,WICKEDSHACK,SLABDADDY,18,21,O18:P18,O21:P21,Easy=-12; Hard=-2,Easy=-13; Hard=0,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B18:Z18; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B18:Z18; B21:Z21
season,12,Division 3,3,WICKEDSHACK,THEREALJB,18,20,U18:V18,U20:V20,Easy=-17; Hard=-11,Easy=-10; Hard=2,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B18:Z18; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B18:Z18; B20:Z20
season,12,Division 3,2,MARKYB,THEREALJB,19,20,O19:P19,O20:P20,Easy=-15; Hard=-2,Easy=-15; Hard=-6,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B19:Z19; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B19:Z19; B20:Z20
season,12,Division 3,3,MARKYB,SLABDADDY,19,21,U19:V19,U21:V21,Easy=-19; Hard=-14,Easy=-8; Hard=0,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B19:Z19; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B19:Z19; B21:Z21
season,12,Division 3,1,THEREALJB,SLABDADDY,20,21,I20:J20,I21:J21,Easy=-17; Hard=-4,Easy=-16; Hard=-4,"{""green"":1}","{""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B20:Z20; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B20:Z20; B21:Z21
season,12,Division 4,1,GATORSFAN89,JAY,25,26,I25:J25,I26:J26,Easy=-3; Hard=-3,Easy=-14; Hard=-5,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B25:Z25; B26:Z26,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B25:Z25; B26:Z26
season,12,Division 4,2,GATORSFAN89,SARAHLYNN727,25,28,O25:P25,O28:P28,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B25:Z25; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B25:Z25; B28:Z28
season,12,Division 4,3,GATORSFAN89,ZOEDARLIN,25,27,U25:V25,U27:V27,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B25:Z25; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B25:Z25; B27:Z27
season,12,Division 4,2,JAY,ZOEDARLIN,26,27,O26:P26,O27:P27,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B26:Z26; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B26:Z26; B27:Z27
season,12,Division 4,3,JAY,SARAHLYNN727,26,28,U26:V26,U28:V28,Easy=; Hard=,Easy=; Hard=,"{""red"":1}","{""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B26:Z26; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B26:Z26; B28:Z28
season,12,Division 4,1,ZOEDARLIN,SARAHLYNN727,27,28,I27:J27,I28:J28,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B27:Z27; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B27:Z27; B28:Z28
season,12,Division 7,1,RACCOONS_WHISKER,LADYRIDER60,46,47,I46:J46,I47:J47,Easy=-15; Hard=1,Easy=-12; Hard=18,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B46:Z46; B47:Z47,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B46:Z46; B47:Z47
season,12,Division 7,2,RACCOONS_WHISKER,,46,,O46:P46,,Easy=; Hard=,,"{""blue"":1}","{""blue"":1}",AMBIGUOUS / NEEDS REVIEW,SOURCE COLOR CONFIRMED — AMBIGUOUS GROUP,PRO WEEK CURRENT,S12,2138061538,B46:Z46,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B46:Z46
season,12,Division 7,3,RACCOONS_WHISKER,KD,46,48,U46:V46,U48:V48,Easy=-8; Hard=-3,Easy=-10; Hard=-1,"{""green"":1}","{""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B46:Z46; B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B46:Z46; B48:Z48
season,12,Division 7,2,LADYRIDER60,KD,47,48,O47:P47,O48:P48,Easy=-3; Hard=17,Easy=-8; Hard=-7,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S12,2138061538,B47:Z47; B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B47:Z47; B48:Z48
season,12,Division 7,3,LADYRIDER60,,47,,U47:V47,,Easy=; Hard=,,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",AMBIGUOUS / NEEDS REVIEW,SOURCE COLOR CONFIRMED — AMBIGUOUS GROUP,PRO WEEK CURRENT,S12,2138061538,B47:Z47,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B47:Z47
season,12,Division 7,1,KD,,48,,I48:J48,,Easy=; Hard=,,"{""green"":1}","{""green"":1}",AMBIGUOUS / NEEDS REVIEW,SOURCE COLOR CONFIRMED — AMBIGUOUS GROUP,PRO WEEK CURRENT,S12,2138061538,B48:Z48,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S12 / B48:Z48
season,11,Division 1,1,YODA5753,TRICKYDICKY,4,5,I4:J4,I5:J5,Easy=; Hard=,Easy=; Hard=,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B4:Z4; B5:Z5,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B4:Z4; B5:Z5
season,11,Division 1,2,YODA5753,BIGJA,4,7,O4:P4,O7:P7,Easy=-15; Hard=-8,Easy=-20; Hard=-20,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B4:Z4; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B4:Z4; B7:Z7
season,11,Division 1,3,YODA5753,WAREY84,4,6,U4:V4,U6:V6,Easy=-13; Hard=-11,Easy=-8; Hard=-8,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B4:Z4; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B4:Z4; B6:Z6
season,11,Division 1,2,TRICKYDICKY,WAREY84,5,6,O5:P5,O6:P6,Easy=-6; Hard=-9,Easy=-11; Hard=-9,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B5:Z5; B6:Z6,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B5:Z5; B6:Z6
season,11,Division 1,3,TRICKYDICKY,BIGJA,5,7,U5:V5,U7:V7,Easy=-17; Hard=-9,Easy=-16; Hard=-16,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B5:Z5; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B5:Z5; B7:Z7
season,11,Division 1,1,WAREY84,BIGJA,6,7,I6:J6,I7:J7,Easy=-13; Hard=-4,Easy=-19; Hard=-17,"{""green"":1}","{""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B6:Z6; B7:Z7,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B6:Z6; B7:Z7
season,11,Division 2,1,CHIPNPUTT,PRINCESS_BAKSHOT,11,12,I11:J11,I12:J12,Easy=-9; Hard=-7,Easy=-14; Hard=-12,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B11:Z11; B12:Z12,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B11:Z11; B12:Z12
season,11,Division 2,2,CHIPNPUTT,LAKE,11,14,O11:P11,O14:P14,Easy=-12; Hard=-7,Easy=-15; Hard=-11,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B11:Z11; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B11:Z11; B14:Z14
season,11,Division 2,3,CHIPNPUTT,WICKEDSHACK,11,13,U11:V11,U13:V13,Easy=-16; Hard=-13,Easy=-15; Hard=1,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B11:Z11; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B11:Z11; B13:Z13
season,11,Division 2,2,PRINCESS_BAKSHOT,WICKEDSHACK,12,13,O12:P12,O13:P13,Easy=-19; Hard=-15,Easy=-10; Hard=-14,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B12:Z12; B13:Z13,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B12:Z12; B13:Z13
season,11,Division 2,3,PRINCESS_BAKSHOT,LAKE,12,14,U12:V12,U14:V14,Easy=-19; Hard=-14,Easy=-17; Hard=-2,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B12:Z12; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B12:Z12; B14:Z14
season,11,Division 2,1,WICKEDSHACK,LAKE,13,14,I13:J13,I14:J14,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B13:Z13; B14:Z14,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B13:Z13; B14:Z14
season,11,Division 3,1,PRINCESS_SPICY,THEREALJB,18,19,I18:J18,I19:J19,Easy=-10; Hard=-9,Easy=-16; Hard=-13,"{""green"":1,""red"":1}","{""green"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B18:Z18; B19:Z19,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B18:Z18; B19:Z19
season,11,Division 3,2,PRINCESS_SPICY,FOXY,18,21,O18:P18,O21:P21,Easy=-14; Hard=-19,Easy=-11; Hard=-3,"{""blue"":1,""green"":1}","{""blue"":1,""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B18:Z18; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B18:Z18; B21:Z21
season,11,Division 3,3,PRINCESS_SPICY,MARKYB,18,20,U18:V18,U20:V20,Easy=-13; Hard=-12,Easy=-11; Hard=-5,"{""blue"":1}","{""blue"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B18:Z18; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B18:Z18; B20:Z20
season,11,Division 3,2,THEREALJB,MARKYB,19,20,O19:P19,O20:P20,Easy=-14; Hard=-10,Easy=-18; Hard=-8,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B19:Z19; B20:Z20,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B19:Z19; B20:Z20
season,11,Division 3,3,THEREALJB,FOXY,19,21,U19:V19,U21:V21,Easy=; Hard=,Easy=; Hard=,"{""red"":1}","{""red"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B19:Z19; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B19:Z19; B21:Z21
season,11,Division 3,1,MARKYB,FOXY,20,21,I20:J20,I21:J21,Easy=-19; Hard=-12,Easy=-13; Hard=-1,"{""green"":1}","{""green"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B20:Z20; B21:Z21,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B20:Z20; B21:Z21
season,11,Division 4,1,JAY,SLABDADDY,25,26,I25:J25,I26:J26,Easy=-16; Hard=-11,Easy=-10; Hard=-11,"{""red"":1}","{""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B25:Z25; B26:Z26,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B25:Z25; B26:Z26
season,11,Division 4,2,JAY,RACCOONS_WHISKER,25,28,O25:P25,O28:P28,Easy=; Hard=,Easy=; Hard=,"{""blue"":1,""red"":0.6}","{""blue"":1,""red"":0.6}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B25:Z25; B28:Z28,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B25:Z25; B28:Z28
season,11,Division 4,3,JAY,GATORSFAN89,25,27,U25:V25,U27:V27,Easy=; Hard=,Easy=; Hard=,"{""blue"":1}","{""blue"":1}",PARTIAL — NEEDS REVIEW,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B25:Z25; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B25:Z25; B27:Z27
season,11,Division 4,2,SLABDADDY,GATORSFAN89,26,27,O26:P26,O27:P27,Easy=-16; Hard=-9,Easy=4; Hard=-12,"{""blue"":1,""red"":1}","{""blue"":1,""red"":1}",SOURCE COLOR CONFIRMED — PLAYED,SOURCE COLOR CONFIRMED,PRO WEEK CURRENT,S11,139721681,B26:Z26; B27:Z27,https://docs.google.com/spreadsheets/d/1X8IM5qjBFTDyNgP8tl4eYBry9aFgK0cGj-B1sl2ddNI/edit,PRO WEEK CURRENT / S11 / B26:Z26; B27:Z27
