period	period_id	division	division_id	source_player_id	source_player_name	course	score_text	score_numeric	played_state	placement	hn1	points	raw_json_sha256
2025 October	261	Amateur 1	26	230	Earthling	Seagull Stacks - Hard	-11	-11	True	1	0	200	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	Seagull Stacks - Hard	-3	-3	True	2	0	190	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	Seagull Stacks - Hard	6	6	True	3	0	180	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	Seagull Stacks - Hard	13	13	True	4	0	170	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	Seagull Stacks - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	Seagull Stacks - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	Wallace & Gromit	-14	-14	True	1	4	204	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	Wallace & Gromit	-14	-14	True	2	3	193	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	230	Earthling	Wallace & Gromit	-12	-12	True	3	5	185	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	Wallace & Gromit	-7	-7	True	4	4	174	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	Wallace & Gromit			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	Wallace & Gromit			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	Wallace & Gromit - Hard	-7	-7	True	1	2	202	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	Wallace & Gromit - Hard	5	5	True	2	1	191	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	Wallace & Gromit - Hard	8	8	True	3	0	180	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	230	Earthling	Wallace & Gromit - Hard	12	12	True	4	1	171	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	Wallace & Gromit - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	Wallace & Gromit - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	8-Bit Lair	-4	-4	True	1	2	202	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	8-Bit Lair	1	1	True	2	1	191	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	8-Bit Lair	4	4	True	3	1	181	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	8-Bit Lair			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	8-Bit Lair			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	230	Earthling	8-Bit Lair			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	8-Bit Lair - Hard	-8	-8	True	1	2	202	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	230	Earthling	8-Bit Lair - Hard	-4	-4	True	2	1	191	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	8-Bit Lair - Hard	6	6	True	3	0	180	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	8-Bit Lair - Hard	11	11	True	4	0	170	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	8-Bit Lair - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	8-Bit Lair - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	Raptor Cliff's	-11	-11	True	1	1	201	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	Raptor Cliff's	-8	-8	True	2	1	191	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	Raptor Cliff's	-8	-8	True	2	1	191	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	Raptor Cliff's			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	Raptor Cliff's			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	230	Earthling	Raptor Cliff's			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8608	Audrey	Raptor Cliff's - Hard	-6	-6	True	1	1	201	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8428	Bearded_Driver	Raptor Cliff's - Hard	7	7	True	2	0	190	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7589	SMILEROBIN	Raptor Cliff's - Hard	15	15	True	3	0	180	6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	8028	KDK	Raptor Cliff's - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	7448	ANDRIA77	Raptor Cliff's - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 1	26	230	Earthling	Raptor Cliff's - Hard			False				6F199B4D53764E556CA5E2D3DCDFB3515C12485450E170206BF27C9F0965C7E8
2025 October	261	Amateur 2	27	8788	SlugJug33	Seagull Stacks	-20	-20	True	1	2	202	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	Seagull Stacks	-17	-17	True	2	0	190	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	Seagull Stacks	-16	-16	True	3	1	181	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	Seagull Stacks	-13	-13	True	4	0	170	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	Seagull Stacks	-10	-10	True	5	1	161	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	Seagull Stacks	-8	-8	True	6	0	150	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	Seagull Stacks			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	Seagull Stacks			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	Seagull Stacks - Hard	-6	-6	True	1	1	201	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	Seagull Stacks - Hard	-3	-3	True	2	1	191	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	Seagull Stacks - Hard	-2	-2	True	3	1	181	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	Seagull Stacks - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	Seagull Stacks - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	Seagull Stacks - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	Seagull Stacks - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	Seagull Stacks - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	Wallace & Gromit	-19	-19	True	1	5	205	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	Wallace & Gromit	-16	-16	True	2	2	192	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	Wallace & Gromit	-9	-9	True	3	3	183	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	Wallace & Gromit			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	Wallace & Gromit			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	Wallace & Gromit			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	Wallace & Gromit			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	Wallace & Gromit			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	Wallace & Gromit - Hard	-7	-7	True	1	1	201	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	Wallace & Gromit - Hard	-2	-2	True	2	0	190	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	Wallace & Gromit - Hard	16	16	True	3	0	180	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	Wallace & Gromit - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	Wallace & Gromit - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	Wallace & Gromit - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	Wallace & Gromit - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	Wallace & Gromit - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	8-Bit Lair	-18	-18	True	1	5	205	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	8-Bit Lair	-15	-15	True	2	3	193	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	8-Bit Lair	-4	-4	True	3	3	183	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	8-Bit Lair	8	8	True	4	0	170	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	8-Bit Lair			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	8-Bit Lair			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	8-Bit Lair			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	8-Bit Lair			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	8-Bit Lair - Hard	-7	-7	True	1	1	201	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	8-Bit Lair - Hard	-2	-2	True	2	0	190	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	8-Bit Lair - Hard	-1	-1	True	3	1	181	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	8-Bit Lair - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	8-Bit Lair - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	8-Bit Lair - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	8-Bit Lair - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	8-Bit Lair - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	Raptor Cliff's	-16	-16	True	1	2	202	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	Raptor Cliff's	-13	-13	True	2	2	192	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	Raptor Cliff's	-9	-9	True	3	0	180	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	Raptor Cliff's	-9	-9	True	3	0	180	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	Raptor Cliff's	8	8	True	5	1	161	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	Raptor Cliff's			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	Raptor Cliff's			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	Raptor Cliff's			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8788	SlugJug33	Raptor Cliff's - Hard	-7	-7	True	1	2	202	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8390	Woofmaster521 (Kathy)	Raptor Cliff's - Hard	-1	-1	True	2	1	191	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8708	The Real JB	Raptor Cliff's - Hard	0	0	True	3	1	181	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8748	RICK	Raptor Cliff's - Hard	6	6	True	4	1	171	9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8068	SavageMom71	Raptor Cliff's - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8768	Jesshsp	Raptor Cliff's - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8489	Sarahlynn727	Raptor Cliff's - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 October	261	Amateur 2	27	8348	BIGDLONGSTROKE	Raptor Cliff's - Hard			False				9201153BF589E643DD3E9F030FEBB25FFE0BCCFBF211D090DEF5D56A52A3697A
2025 September	241	Amateur 2	27	8608	Audrey	Tourist Trap	-16	-16	True	1	2	202	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Tourist Trap	-15	-15	True	2	1	191	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Tourist Trap	-8	-8	True	3	1	181	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Tourist Trap			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Tourist Trap			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Tourist Trap Hard	-7	-7	True	1	0	200	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Tourist Trap Hard	-1	-1	True	2	0	190	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Tourist Trap Hard	-1	-1	True	2	0	190	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Tourist Trap Hard			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Tourist Trap Hard			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Gardens of Babylon	-16	-16	True	1	2	202	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Gardens of Babylon	-12	-12	True	2	1	191	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Gardens of Babylon	-10	-10	True	3	2	182	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Gardens of Babylon	-10	-10	True	4	1	171	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Gardens of Babylon	-8	-8	True	5	1	161	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Gardens of Babylon Hard	-15	-15	True	1	1	201	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Gardens of Babylon Hard	-8	-8	True	2	0	190	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Gardens of Babylon Hard	6	6	True	3	0	180	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Gardens of Babylon Hard	8	8	True	4	0	170	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Gardens of Babylon Hard	20	20	True	5	0	160	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Holiday Hideaway	-14	-14	True	1	2	202	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Holiday Hideaway	-13	-13	True	2	2	192	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Holiday Hideaway	-4	-4	True	3	2	182	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Holiday Hideaway	4	4	True	4	2	172	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Holiday Hideaway			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Holiday Hideaway - Hard	0	0	True	1	1	201	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Holiday Hideaway - Hard	3	3	True	2	2	192	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Holiday Hideaway - Hard	5	5	True	3	1	181	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Holiday Hideaway - Hard	10	10	True	4	2	172	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Holiday Hideaway - Hard			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Tokyo	-15	-15	True	1	4	204	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Tokyo	-13	-13	True	2	2	192	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Tokyo	-12	-12	True	3	2	182	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Tokyo			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Tokyo			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8608	Audrey	Tokyo - Hard	-8	-8	True	1	0	200	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8428	Bearded_Driver	Tokyo - Hard	-5	-5	True	2	1	191	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	230	Earthling	Tokyo - Hard	10	10	True	3	0	180	29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8348	BIGDLONGSTROKE	Tokyo - Hard			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 September	241	Amateur 2	27	8390	Woofmaster521 (Kathy)	Tokyo - Hard			False				29A0237E0BF6BF60329F27B421964799F2CD751414EE81E26007F124C69214A3
2025 August	221	Amateur 1	26	8568	SubZero	El Dorado	-20	-20	True	1	1	201	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
2025 August	221	Amateur 1	26	8448	ZoeDarlin	El Dorado	-18	-18	True	2	2	192	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
2025 August	221	Amateur 1	26	7182	RUBBERDUCK	El Dorado	-11	-11	True	3	0	180	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
2025 August	221	Amateur 1	26	8508	Merged into 8708	El Dorado	-10	-10	True	4	0	170	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
2025 August	221	Amateur 1	26	8489	Sarahlynn727	El Dorado	-7	-7	True	5	1	161	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
2025 August	221	Amateur 1	26	8428	Bearded_Driver	El Dorado	-6	-6	True	6	1	151	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
2025 August	221	Amateur 1	26	8488	TommyGunnzFund	El Dorado	-4	-4	True	7	1	141	EC12F2B3D23BDAC015FCB286E18A88FC01B1BA763C7D59EB1C7687338A33B357
