"season","division","historical_player_name","source_position","played","played_state","wins","draws","losses","points","total_strokes","course_order","course_name","score","raw_score_token","outcome","win_marker","loss_marker","draw_marker","source_workbook","source_tab","source_range","source_sha256","source_url","source_row","source_score_cell","source_score_range","source_font_color","source_era","provenance","import_status"
"1","4","Rolyt","4","true","PLAYED / NUMERIC","6","0","3","18","-11","9","TSH","-10","-10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","44","S44","S44","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","1","CBH","-11","-11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","K45","K45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","2","SSH","-8","-8","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","L45","L45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","3","AME","-23","-23","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","M45","M45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","4","TTH","-9","-9","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","N45","N45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","5","TTE","-21","-21","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","O45","O45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","6","QVH","-5","-5","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","P45","P45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","7","SLE","-17","-17","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","Q45","Q45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","8","LAB EASY","-19","-19","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","R45","R45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","NuttyGrandpa ","6","true","PLAYED / NUMERIC","4","1","4","13","-11","9","TSH","0","0","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","45","S45","S45","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","1","CBH","-7","-7","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","K46","K46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","2","SSH","-11","-11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","L46","L46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","3","AME","-25","-25","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","M46","M46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","4","TTH","-13","-13","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","N46","N46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","5","TTE","-23","-23","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","O46","O46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","6","QVH","-9","-9","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","P46","P46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","7","SLE","-25","-25","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","Q46","Q46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","8","LAB EASY","-19","-19","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","R46","R46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","RyRy2K22","3","true","PLAYED / NUMERIC","6","1","2","19","-7","9","TSH","-8","-8","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","46","S46","S46","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","1","CBH","-6","-6","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","K47","K47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","2","SSH","12","12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","L47","L47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","3","AME","-13","-13","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","M47","M47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","4","TTH","12","12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","N47","N47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","5","TTE","-8","-8","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","O47","O47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","6","QVH","12","12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","P47","P47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","7","SLE","-23","-23","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","Q47","Q47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","8","LAB EASY","1","1","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","R47","R47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4"," Mr.Cory ","7","true","PLAYED / NUMERIC","3","0","6","9","-6","9","TSH","3","3","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","47","S47","S47","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","1","CBH","15","15","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","K48","K48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","2","SSH","-11","-11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","L48","L48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","3","AME","10","10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","M48","M48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","4","TTH","-11","-11","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","N48","N48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","5","TTE","10","10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","O48","O48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","6","QVH","5","5","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","P48","P48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","7","SLE","10","10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","Q48","Q48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","8","LAB EASY","10","10","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","R48","R48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","Julian1830","8","true","PLAYED / NUMERIC","2","1","6","7","15","9","TSH","15","15","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","48","S48","S48","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","PhilJacobs123","5","true","PLAYED / NUMERIC","5","0","4","15","3","1","CBH","3","3","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","49","K49","K49","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","PhilJacobs123","5","true","PLAYED / NUMERIC","5","0","4","15","3","2","SSH","-2","-2","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","49","L49","L49","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","PhilJacobs123","5","true","PLAYED / NUMERIC","5","0","4","15","3","3","AME","-16","-16","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","49","M49","M49","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","PhilJacobs123","5","true","PLAYED / NUMERIC","5","0","4","15","3","4","TTH","3","3","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","49","N49","N49","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","PhilJacobs123","5","true","PLAYED / NUMERIC","5","0","4","15","3","5","TTE","-18","-18","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","49","O49","O49","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
"1","4","PhilJacobs123","5","true","PLAYED / NUMERIC","5","0","4","15","3","6","QVH","-12","-12","","false","false","false","PAST SEASONS","S1","'S1'!A1:T54","470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e","https://docs.google.com/spreadsheets/d/1FfwU3FeJxaG6JzRKp5kkAnRQh_orpTlifnAIyE-6UJA/edit","49","P49","P49","","legacy_9_course_aggregate_s1","preserved from authorized native Google Sheet source snapshot","READY FOR ERA-AWARE REVIEW; NOT IMPORTED"
